threshold,rows,reject_count,approved_count,predicted_reject_share,approved_share,tp_caught_defaults,fp_rejected_good,tn_approved_good,fn_approved_defaults,precision_bad_rate_among_rejected,recall_default_capture,approved_bad_rate,rejected_bad_rate,total_portfolio_value,value_per_applicant,calibration_method,default_loss_saved,good_borrower_opportunity_cost,max_reject_share_constraint,economic_break_even_probability,policy_type,model_family,model,dataset,model_dataset_label
0.156724,186920,128975,57945,0.690001,0.309999,40162,88813,51982,5963,0.311394,0.870721,0.102908,0.311394,268400500.0,1435.91,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.157345,186920,128601,58319,0.688,0.312,40113,88488,52307,6012,0.311918,0.869659,0.103088,0.311918,268398000.0,1435.9,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.157054,186920,128788,58132,0.689001,0.310999,40137,88651,52144,5988,0.311652,0.870179,0.103007,0.311652,268393500.0,1435.87,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.098303,186920,164302,22618,0.878996,0.121004,44767,119535,21260,1358,0.272468,0.970558,0.060041,0.272468,268367500.0,1435.73,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.157605,186920,128414,58506,0.687,0.313,40083,88331,52464,6042,0.312139,0.869008,0.103271,0.312139,268333500.0,1435.55,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.157913,186920,128227,58693,0.685999,0.314001,40058,88169,52626,6067,0.312399,0.868466,0.103368,0.312399,268326500.0,1435.52,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.097939,186920,164489,22431,0.879997,0.120003,44781,119708,21087,1344,0.272243,0.970862,0.059917,0.272243,268248000.0,1435.1,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.097594,186920,164676,22244,0.880997,0.119003,44800,119876,20919,1325,0.272049,0.971274,0.059567,0.272049,268186000.0,1434.76,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.097271,186920,164863,22057,0.881998,0.118002,44822,120041,20754,1303,0.271874,0.971751,0.059074,0.271874,268158500.0,1434.62,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.158203,186920,128040,58880,0.684999,0.315001,40016,88024,52771,6109,0.312527,0.867556,0.103753,0.312527,268124000.0,1434.43,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.096927,186920,165050,21870,0.882998,0.117002,44838,120212,20583,1287,0.271663,0.972098,0.058848,0.271663,268062000.0,1434.1,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.1588,186920,127666,59254,0.682998,0.317002,39959,87707,53088,6166,0.312996,0.86632,0.10406,0.312996,268029500.0,1433.93,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.096607,186920,165237,21683,0.883999,0.116001,44857,120380,20415,1268,0.271471,0.972509,0.058479,0.271471,268000000.0,1433.77,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.158496,186920,127853,59067,0.683999,0.316001,39980,87873,52922,6145,0.312703,0.866775,0.104034,0.312703,267990500.0,1433.72,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.096277,186920,165424,21496,0.884999,0.115001,44876,120548,20247,1249,0.271279,0.972921,0.058104,0.271279,267938000.0,1433.44,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.095908,186920,165611,21309,0.885999,0.114001,44894,120717,20078,1231,0.271081,0.973312,0.057769,0.271081,267864500.0,1433.04,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.15914,186920,127479,59441,0.681998,0.318002,39918,87561,53234,6207,0.313134,0.865431,0.104423,0.313134,267838500.0,1432.9,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.095527,186920,165798,21122,0.887,0.113,44909,120889,19906,1216,0.270866,0.973637,0.05757,0.270866,267756500.0,1432.47,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.159484,186920,127292,59628,0.680997,0.319003,39884,87408,53387,6241,0.313327,0.864694,0.104666,0.313327,267728000.0,1432.31,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.159788,186920,127105,59815,0.679997,0.320003,39854,87251,53544,6271,0.313552,0.864043,0.10484,0.313552,267663500.0,1431.97,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.095202,186920,165985,20935,0.888,0.112,44921,121064,19731,1204,0.270633,0.973897,0.057511,0.270633,267614000.0,1431.7,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.160106,186920,126919,60001,0.679002,0.320998,39820,87099,53696,6305,0.313743,0.863306,0.105082,0.313743,267551500.0,1431.37,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.094825,186920,166171,20749,0.888995,0.111005,44937,121234,19561,1188,0.270426,0.974244,0.057256,0.270426,267519000.0,1431.2,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.094507,186920,166358,20562,0.889996,0.110004,44958,121400,19395,1167,0.270249,0.974699,0.056755,0.270249,267480000.0,1430.99,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.160395,186920,126732,60188,0.678001,0.321999,39788,86944,53851,6337,0.313954,0.862612,0.105287,0.313954,267464000.0,1430.9,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.160695,186920,126545,60375,0.677001,0.322999,39763,86782,54013,6362,0.31422,0.86207,0.105375,0.31422,267457000.0,1430.86,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.094164,186920,166545,20375,0.890996,0.109004,44973,121572,19223,1152,0.270035,0.975024,0.05654,0.270035,267372000.0,1430.41,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.093826,186920,166732,20188,0.891997,0.108003,44994,121738,19057,1131,0.269858,0.97548,0.056023,0.269858,267333000.0,1430.2,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.160998,186920,126358,60562,0.676,0.324,39723,86635,54160,6402,0.314369,0.861203,0.10571,0.314369,267277500.0,1429.9,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.093485,186920,166919,20001,0.892997,0.107003,45008,121911,18884,1117,0.26964,0.975783,0.055847,0.26964,267213500.0,1429.56,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.161262,186920,126171,60749,0.675,0.325,39689,86482,54313,6436,0.314565,0.860466,0.105944,0.314565,267167000.0,1429.31,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.161567,186920,125984,60936,0.674,0.326,39663,86321,54474,6462,0.314826,0.859902,0.106046,0.314826,267148500.0,1429.21,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.093127,186920,167106,19814,0.893997,0.106003,45025,122081,18714,1100,0.26944,0.976152,0.055516,0.26944,267128500.0,1429.11,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.161866,186920,125797,61123,0.672999,0.327001,39629,86168,54627,6496,0.315023,0.859165,0.106278,0.315023,267038000.0,1428.62,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.092783,186920,167293,19627,0.894998,0.105002,45038,122255,18540,1087,0.269216,0.976434,0.055383,0.269216,266997500.0,1428.41,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.162202,186920,125610,61310,0.671999,0.328001,39591,86019,54776,6534,0.31519,0.858341,0.106573,0.31519,266881500.0,1427.78,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.092402,186920,167480,19440,0.895998,0.104002,45049,122431,18364,1076,0.268981,0.976672,0.05535,0.268981,266843500.0,1427.58,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.162502,186920,125423,61497,0.670998,0.329002,39554,85869,54926,6571,0.315365,0.857539,0.106851,0.315365,266736500.0,1427.01,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.162797,186920,125236,61684,0.669998,0.330002,39529,85707,55088,6596,0.315636,0.856997,0.106932,0.315636,266729500.0,1426.97,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.09209,186920,167667,19253,0.896999,0.103001,45061,122606,18189,1064,0.268753,0.976932,0.055264,0.268753,266701000.0,1426.82,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.163112,186920,125050,61870,0.669003,0.330997,39497,85553,55242,6628,0.31585,0.856304,0.107128,0.31585,266640500.0,1426.5,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.091676,186920,167854,19066,0.897999,0.102001,45074,122780,18015,1051,0.268531,0.977214,0.055124,0.268531,266570000.0,1426.12,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.163465,186920,124862,62058,0.667997,0.332003,39463,85399,55396,6662,0.316053,0.855566,0.107351,0.316053,266531500.0,1425.91,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.091372,186920,168041,18879,0.899,0.101,45090,122951,17844,1035,0.268327,0.977561,0.054823,0.268327,266473500.0,1425.6,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.091024,186920,168228,18692,0.9,0.1,45109,123119,17676,1016,0.268142,0.977973,0.054355,0.268142,266411500.0,1425.27,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.090672,186920,168415,18505,0.901,0.099,45129,123286,17509,996,0.267963,0.978407,0.053823,0.267963,266361000.0,1425.0,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.163794,186920,124675,62245,0.666997,0.333003,39419,85256,55539,6706,0.316174,0.854612,0.107736,0.316174,266306000.0,1424.71,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.090289,186920,168601,18319,0.901996,0.098004,45147,123454,17341,978,0.267774,0.978797,0.053387,0.267774,266289000.0,1424.61,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.164074,186920,124489,62431,0.666001,0.333999,39391,85098,55697,6734,0.316422,0.854005,0.107863,0.316422,266263000.0,1424.48,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.1644,186920,124302,62618,0.665001,0.334999,39360,84942,55853,6765,0.316648,0.853333,0.108036,0.316648,266187000.0,1424.07,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.089941,186920,168788,18132,0.902996,0.097004,45162,123626,17169,963,0.267566,0.979122,0.053111,0.267566,266181000.0,1424.04,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.164726,186920,124115,62805,0.664001,0.335999,39331,84784,56011,6794,0.316892,0.852705,0.108176,0.316892,266134000.0,1423.79,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.089614,186920,168975,17945,0.903996,0.096004,45180,123795,17000,945,0.267377,0.979512,0.052661,0.267377,266107500.0,1423.64,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.089266,186920,169162,17758,0.904997,0.095003,45197,123965,16830,928,0.267182,0.979881,0.052258,0.267182,266022500.0,1423.19,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.165012,186920,123928,62992,0.663,0.337,39292,84636,56159,6833,0.317055,0.851859,0.108474,0.317055,265966000.0,1422.89,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.088906,186920,169349,17571,0.905997,0.094003,45210,124139,16656,915,0.266963,0.980163,0.052074,0.266963,265891500.0,1422.49,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.165328,186920,123741,63179,0.662,0.338,39261,84480,56315,6864,0.317284,0.851187,0.108644,0.317284,265890000.0,1422.48,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.088597,186920,169536,17384,0.906998,0.093002,45225,124311,16484,900,0.266758,0.980488,0.051772,0.266758,265783500.0,1421.91,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.165635,186920,123554,63366,0.660999,0.339001,39226,84328,56467,6899,0.317481,0.850428,0.108875,0.317481,265768000.0,1421.83,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.088213,186920,169723,17197,0.907998,0.092002,45242,124481,16314,883,0.266564,0.980856,0.051346,0.266564,265698500.0,1421.46,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.08785,186920,169910,17010,0.908999,0.091001,45261,124649,16146,864,0.266382,0.981268,0.050794,0.266382,265636500.0,1421.12,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.165942,186920,123367,63553,0.659999,0.340001,39189,84178,56617,6936,0.317662,0.849626,0.109137,0.317662,265623000.0,1421.05,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.087473,186920,170097,16823,0.909999,0.090001,45278,124819,15976,847,0.266189,0.981637,0.050348,0.266189,265551500.0,1420.67,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.087108,186920,170284,16636,0.910999,0.089001,45294,124990,15805,831,0.265991,0.981984,0.049952,0.265991,265455000.0,1420.15,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.16625,186920,123180,63740,0.658999,0.341001,39147,84033,56762,6978,0.317803,0.848715,0.109476,0.317803,265420500.0,1419.97,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.166605,186920,122993,63927,0.657998,0.342002,39120,83873,56922,7005,0.318067,0.84813,0.109578,0.318067,265390500.0,1419.81,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.166948,186920,122806,64114,0.656998,0.343002,39088,83718,57077,7037,0.318291,0.847436,0.109758,0.318291,265303000.0,1419.34,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.086732,186920,170471,16449,0.912,0.088,45304,125167,15628,821,0.265758,0.982201,0.049912,0.265758,265289500.0,1419.27,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.167267,186920,122619,64301,0.655997,0.344003,39059,83560,57235,7066,0.31854,0.846808,0.109889,0.31854,265250000.0,1419.06,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.086369,186920,170658,16262,0.913,0.087,45318,125340,15455,807,0.265549,0.982504,0.049625,0.265549,265170000.0,1418.63,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.167619,186920,122432,64488,0.654997,0.345003,39027,83405,57390,7098,0.318765,0.846114,0.110067,0.318765,265162500.0,1418.59,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.167938,186920,122246,64674,0.654002,0.345998,38999,83247,57548,7126,0.319021,0.845507,0.110183,0.319021,265119500.0,1418.36,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.086007,186920,170844,16076,0.913995,0.086005,45335,125509,15286,790,0.265359,0.982873,0.049142,0.265359,265086500.0,1418.18,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.168265,186920,122059,64861,0.653001,0.346999,38963,83096,57699,7162,0.319214,0.844726,0.110421,0.319214,264986000.0,1417.64,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.085642,186920,171031,15889,0.914996,0.085004,45348,125683,15112,777,0.265145,0.983154,0.048902,0.265145,264955500.0,1417.48,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.085242,186920,171218,15702,0.915996,0.084004,45367,125851,14944,758,0.264966,0.983566,0.048274,0.264966,264893500.0,1417.15,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.084865,186920,171405,15515,0.916997,0.083003,45383,126022,14773,742,0.264771,0.983913,0.047825,0.264771,264797000.0,1416.63,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.168586,186920,121872,65048,0.652001,0.347999,38920,82952,57843,7205,0.319351,0.843794,0.110764,0.319351,264772000.0,1416.5,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.168902,186920,121685,65235,0.651,0.349,38891,82794,58001,7234,0.319604,0.843165,0.110891,0.319604,264719000.0,1416.22,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.169243,186920,121498,65422,0.65,0.35,38860,82638,58157,7265,0.319841,0.842493,0.111048,0.319841,264643000.0,1415.81,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.169574,186920,121311,65609,0.649,0.351,38834,82477,58318,7291,0.320119,0.84193,0.111128,0.320119,264624500.0,1415.71,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.084483,186920,171592,15328,0.917997,0.082003,45390,126202,14593,735,0.264523,0.984065,0.047951,0.264523,264597000.0,1415.56,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.169942,186920,121124,65796,0.647999,0.352001,38806,82318,58477,7319,0.320382,0.841322,0.111238,0.320382,264583000.0,1415.49,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.170282,186920,120937,65983,0.646999,0.353001,38772,82165,58630,7353,0.320597,0.840585,0.111438,0.320597,264472500.0,1414.9,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.084104,186920,171779,15141,0.918997,0.081003,45403,126376,14419,722,0.264311,0.984347,0.047685,0.264311,264466000.0,1414.86,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.083723,186920,171966,14954,0.919998,0.080002,45414,126552,14243,711,0.264087,0.984585,0.047546,0.264087,264312000.0,1414.04,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.170573,186920,120750,66170,0.645998,0.354002,38733,82017,58778,7392,0.32077,0.83974,0.111712,0.32077,264304500.0,1414.0,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.170857,186920,120563,66357,0.644998,0.355002,38700,81863,58932,7425,0.320994,0.839024,0.111895,0.320994,264205500.0,1413.47,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.171152,186920,120376,66544,0.643997,0.356003,38672,81704,59091,7453,0.32126,0.838417,0.112001,0.32126,264164000.0,1413.25,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.083315,186920,172153,14767,0.920998,0.079002,45425,126728,14067,700,0.263864,0.984824,0.047403,0.263864,264158000.0,1413.21,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.0829,186920,172340,14580,0.921999,0.078001,45441,126899,13896,684,0.263671,0.985171,0.046914,0.263671,264061500.0,1412.7,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.171484,186920,120189,66731,0.642997,0.357003,38634,81555,59240,7491,0.321444,0.837593,0.112257,0.321444,264007500.0,1412.41,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.082486,186920,172527,14393,0.922999,0.077001,45455,127072,13723,670,0.263466,0.985474,0.04655,0.263466,263942000.0,1412.06,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.171804,186920,120002,66918,0.641997,0.358003,38603,81399,59396,7522,0.321686,0.836921,0.112406,0.321686,263931500.0,1412.0,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.082121,186920,172714,14206,0.924,0.076,45468,127246,13549,657,0.263256,0.985756,0.046248,0.263256,263811000.0,1411.36,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.172152,186920,119816,67104,0.641001,0.358999,38563,81253,59542,7562,0.321852,0.836054,0.112691,0.321852,263750500.0,1411.03,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
0.08175,186920,172901,14019,0.925,0.075,45483,127418,13377,642,0.263058,0.986081,0.045795,0.263058,263703000.0,1410.78,platt_sigmoid,10000.0,1500.0,,0.130435,economic_unconstrained,xgboost,xgboost_05_missingness_challenger,missingness_challenger,XGBoost | missingness challenger
